model,term,estimate,std.error,statistic,p.value,conf.low,conf.high,pval.adj
extinction_cs_plus,(Intercept),3.4882865375952643,1.7865776395261692,1.9524964717012898,0.053541670245326946,-0.05416689387792717,7.030739969068456,0.10708334049065389
extinction_cs_plus,exp_extinction_cs_plus_mean,0.017866145331783302,0.28107065322320735,0.06356460600529225,0.9494377673925094,-0.5394450388947435,0.5751773295583101,0.9494377673925094
extinction_cs_plus,gad7_treatment_total_1,0.6104383604831501,0.09430085046234507,6.473307053862701,3.1352807834827382e-9,0.42345719385454955,0.7974195271117508,1.2541123133930953e-8
extinction_cs_plus,ieso_treatment_completed_total,-0.45039315772438787,0.11517488650491313,-3.9105153162462636,1.6358183114369913e-4,-0.6787636818439408,-0.22202263360483498,4.907454934310974e-4
