model,term,estimate,std.error,statistic,p.value,conf.low,conf.high,pval.adj
acquisition_cs_minus,(Intercept),4.443278387400115,1.9379390075554193,2.2927854643913763,0.02385372060904294,0.6007033235360133,8.285853451264217,0.04770744121808588
acquisition_cs_minus,exp_acquisition_cs_minus_mean,-0.218477162378795,0.34537183440014585,-0.632585348942116,0.5283796372688523,-0.903285710766018,0.46633138600842805,0.5283796372688523
acquisition_cs_minus,gad7_treatment_total_1,0.6174623451305324,0.09407060560332432,6.5638181148130315,2.040899905878919e-9,0.43093771152511096,0.8039869787359539,8.163599623515675e-9
acquisition_cs_minus,ieso_treatment_completed_total,-0.45893654466195355,0.11414058401319226,-4.020800739979657,1.0945022885757976e-4,-0.685256238003198,-0.23261685132070908,3.2835068657273924e-4
